Item,Mean,Var,Alpha,Beta,Beta_Params,Mixed_Means,Mixed_Stds,Raw_Distrib,Discrete_Distrib,Sentence
176020:91,0.7166666666666666,0.0748,0.9870226460710552,0.20912740996071602,(0.9870226460710552  0.20912740996071602),[0.80375 0.02   ],[0.08916120033084635  0.0007071067811865475],[0.75  0.57  0.86  0.88  0.65  0.02  0.95  0.92  0.85],[0.11111111 0.         0.         0.11111111 0.11111111 0.22222222 0.44444444],"and, and we put twenty-eight hundred dollars on the charge. along with my trip to japan which  was, was fourteen or fifteen hundred dollars."
55886:44,0.4422222222222222,0.06301728395061729,0.5656147301620329,3.1845218117827168,(0.5656147301620329  3.1845218117827168),[0.37751933 0.95999998],[0.12885050472915718  0.0007071067811865475],[0.43  0.14  0.66  0.39  0.06  0.96  0.49  0.36  0.49],[0.22222222 0.         0.22222222 0.33333333 0.11111111 0. 0.11111111],"since we live here and we all  benefit, rich, poor or in between, uh, there are benefits even for those who  have it the hardest."
148616:32,0.508888888888889,0.13623209876543207,1.4562234701030548,0.543865456319063,(1.4562234701030548  0.543865456319063),[0.82600369 0.11251796],[0.055247696638479275  0.08966447781055768],[0.84  0.11  0.02  0.68  0.87  0.32  0.0  0.83  0.91],[0.22222222 0.         0.11111111 0.         0.11111111 0.22222222 0.22222222],"uh, i haven't done any of the oil or watercolor."
136406:56,0.8922222222222224,0.016483950617283954,0.11394228161627513,0.05893725649862698,(0.11394228161627513  0.05893725649862698),[0.98166666 0.71333333],[0.016045079729374277  0.014546863519940235],[0.71  0.95  0.74  1.0  1.0  1.0  0.95  0.69  0.99],[0.         0.         0.         0.         0.22222222 0.11111111 0.66666667],"well, it, uh, depending on its moisture content, it either swells up or shrinks,"
60507:76,0.5233333333333334,0.15082222222222225,0.495479631602312,0.3762575537447941,(0.495479631602312  0.3762575537447941),[0.77831842 0.01333269],[0.12448316369217888  0.013351909047928726],[0.85  0.04  0.98  0.0  1.0  0.0  0.56  0.59  0.69],[0.11111111 0.         0.         0.11111111 0.22222222 0.11111111 0.22222222],"you see all these people, yeah, these stately people, and well dressed people out walking their dogs with their plastic bag or their piece of paper for them,"
11323:99,0.31555555555555553,0.09793580246913582,0.4647801222409573,0.6437192243940965,(0.4647801222409573  0.6437192243940965),[0.84501341 0.16432339],[0.04596739814871357  0.10431142214418006],[0.91  0.35  0.18  0.22  0.0  0.78  0.03  0.37  0.0],[0.11111111 0.22222222 0.22222222 0.         0.         0.11111111 0.11111111],"that's what i do  with a lot of my daughter's things is i'll store her, you know, like her out dated or, out of, out of season clothes in them."
130589:20,0.4677777777777778,0.1074617283950617,0.17387029042882812,0.2504654444055585,(0.17387029042882812  0.2504654444055585),[0.24833579 0.90666731],[0.0861672541775114  0.04333901501739737],[0.15  0.22  0.22  0.83  0.5  0.27  0.13  0.98  0.91],[0.11111111 0.44444444 0.         0.11111111 0.         0.11111111 0.22222222],"and i went to a vineyard or two in germany."
99865:30,0.538888888888889,0.14247654320987657,0.5361373186764837,0.4267632427117384,(0.5361373186764837  0.4267632427117384),[0.84917622 0.1505475 ],[0.09458959674153111  0.11639086108561295],[0.0  0.99  0.7  0.21  0.39  1.0  0.86  0.0  0.7],[0.         0.11111111 0.11111111 0.         0.22222222 0. 0.33333333],"i was way out to the west maybe four or five miles from, from the city limits"
71989:47,0.43222222222222223,0.0957283950617284,0.39283579192175583,0.5161768174871404,(0.39283579192175583  0.5161768174871404),[0.23177621 0.83334499],[0.1051349031138945  0.02963618539209916],[0.28  0.15  0.79  0.43  0.07  0.4  0.06  0.82  0.89],[0.22222222 0.22222222 0.11111111 0.11111111 0.         0.22222222 0.11111111],"just, because yo-, you don't like  to or because, because you won't be able  to."
73408:63,0.29666666666666663,0.07813333333333333,0.8021992871824832,1.4300320728512586,(0.8021992871824832  1.4300320728512586),[0.54980285 0.07629571],[0.1462269956448458  0.04784676874635891],[0.16  0.0  0.09  0.87  0.14  0.35  0.0  0.51  0.55],[0.22222222 0.11111111 0.11111111 0.22222222 0.         0. 0.11111111],"they had stayed with this family from the time these children were small, you know, four or five years old , up until they were well into grade school."
174875:45,0.588888888888889,0.13036543209876542,0.6762784452829413,0.3991141507376178,(0.6762784452829413  0.3991141507376178),[0.81585483 0.12546528],[0.10863905978503055  0.11918783909605522],[0.98  0.89  0.66  0.36  0.79  0.02  0.99  0.61  0.0],[0.11111111 0.         0.11111111 0.         0.22222222 0.11111111 0.33333333],"then do they give you like one ch-, one more chance or two more chances."
12128:43,0.4333333333333333,0.13591111111111112,1.2717331389339224,0.8187722945039109,(1.2717331389339224  0.8187722945039109),[0.11599996 0.82999977],[0.0664266608927096  0.07599716928880047],[0.97  0.26  0.82  0.12  0.02  0.67  0.01  0.17  0.86],[0.33333333 0.22222222 0.         0.         0.11111111 0.11111111 0.22222222],"well, it just means if you don't pollute, right, or you pollute very little you don't have  to pay any tax"
63575:56,0.33111111111111113,0.10647654320987655,0.2215080267159959,0.5192453450074699,(0.2215080267159959  0.5192453450074699),[0.11624291 0.75587334],[0.04910472759263624  0.13368506702845567],[0.53  0.11  0.16  0.11  0.03  0.24  0.05  0.98  0.77],[0.44444444 0.22222222 0.         0.11111111 0.         0.11111111 0.11111111],"because all you end up  doing  is if you're in business or you're in any kind of international,"
173701:143,0.4855555555555556,0.15946913580246916,0.16610750479643965,0.16830071565480767,(0.16610750479643965  0.16830071565480767),[0.83199998 0.0525    ],[0.0873413147321522  0.03293743972814408],[0.99  0.0  0.12  0.07  0.78  0.02  0.63  0.84  0.92],[0.33333333 0.         0.         0.         0.11111111 0.22222222 0.22222222],"so you're saying that the taxpayer who  also is really paying through the pocketbook for the education of the child may not be quite so conscious of the fact that they are paying the tuition for that child in the form of, uh, real estate or other taxes."
163053:76,0.45222222222222214,0.14497283950617282,0.29313438922974666,0.3564238275335878,(0.29313438922974666  0.3564238275335878),[0.84511718 0.14467019],[0.13312721966252866  0.08742669033964713],[0.15  0.92  0.3  0.23  0.95  0.98  0.01  0.52  0.01],[0.22222222 0.22222222 0.11111111 0.11111111 0.         0. 0.33333333],"now, if he comes in and says, you know, i'll repair your, your v c r, or somebody else's v c r, for a hundred dollars, gets in there, maybe it's a blown fuse,"
162164:181,0.6655555555555556,0.09446913580246913,1.104628398749486,0.5485057193937989,(1.104628398749486  0.5485057193937989),[0.80529703 0.16911213],[0.12106363073424406  0.07112402931124819],[0.83  0.54  0.27  0.71  0.64  1.0  0.07  1.0  0.93],[0.11111111 0.11111111 0.         0.11111111 0.22222222 0.11111111 0.33333333],"but i think they're obliged  to have these things because hertz and avis and those folks have it  in their contract that they can sell it back to g m after, you know, it's, after they've used it for six months and put you know, twelve or fifteen thousand miles, on it."
70127:16,0.4077777777777778,0.1276395061728395,0.7942318578412597,0.9009600481710369,(0.7942318578412597  0.9009600481710369),[0.24984105 0.96510265],[0.1588997013187524  0.024758727891589474],[0.03  0.44  0.0  0.25  0.93  0.0  1.0  0.47  0.55],[0.11111111 0.11111111 0.         0.33333333 0.         0. 0.22222222],"that's the second or third year in a row that we've had a real rainy spring ."
42958:70,0.40222222222222226,0.13557283950617285,0.16452609826963388,0.26960135159648124,(0.16452609826963388  0.26960135159648124),[0.8933362  0.15667584],[0.05548191713807139  0.09847701027623017],[0.07  0.1  0.13  0.91  0.79  0.45  0.02  0.98  0.17],[0.44444444 0.11111111 0.         0.11111111 0.         0.11111111 0.22222222],"but, boy if someone did break in, i don't, i don't know that i could or would even grab it."
17825:58,0.28111111111111114,0.06754320987654322,0.3348855922417726,0.45222759489549264,(0.3348855922417726  0.45222759489549264),[0.11008252 0.62336506],[0.07670602661703356  0.04176465844539488],[0.0  0.66  0.25  0.54  0.24  0.0  0.15  0.67  0.02],[0.11111111 0.33333333 0.         0.11111111 0.22222222 0. 0.        ],"it's, it's tough on the joints if you jog on concrete, or on asphalt."
71717:36,0.29888888888888887,0.12123209876543209,0.08409601297651073,0.2589730562613869,(0.08409601297651073  0.2589730562613869),[0.11857143 0.93000001],[0.06385962050928173  0.04950252013100959],[0.06  0.31  0.12  0.86  0.04  0.15  0.13  0.02  1.0],[0.55555556 0.11111111 0.11111111 0.         0.         0. 0.22222222],"i don't know if you have had that problem there or not."
37097:119,0.4111111111111111,0.1131432098765432,0.40766016949706085,0.5279734032926746,(0.40766016949706085  0.5279734032926746),[0.75678353 0.1348951 ],[0.10029328526996126  0.08860983621509712],[0.31  0.9  0.0  0.55  0.71  0.13  0.0  0.23  0.87],[0.11111111 0.11111111 0.11111111 0.11111111 0.11111111 0. 0.22222222],"but i, i just don't think they have the resources, if you were  to compare, uh, the americans to the soviets as far as home computers  are concerned  or fact machines, fax machines and cellular phones, and state of the art equipment that we are so used to ."
112292:38,0.36777777777777776,0.11935061728395062,0.30995770092453834,0.6324536698933829,(0.30995770092453834  0.6324536698933829),[0.20146129 0.95000704],[0.11881715997874129  0.0353624174963227],[0.2  0.0  0.05  0.9  0.08  0.29  1.0  0.53  0.26],[0.22222222 0.22222222 0.11111111 0.11111111 0.         0. 0.22222222],"and he'll just eat chips until we've got three or four baskets coming back."
151776:116,0.778888888888889,0.080920987654321,0.7185219710190256,0.16776792573726412,(0.7185219710190256  0.16776792573726412),[0.9176937  0.30755961],[0.0489148475495238  0.16105836035707566],[0.51  0.88  0.98  0.8  1.0  0.99  0.9  0.87  0.08],[0.11111111 0.         0.         0.11111111 0.         0.11111111 0.66666667],"that's why your diesel engines have such high compression ratios  as the, as the air is heated, you know, by virtue of the compression process to like one to nineteen or nineteen to one ratio."
171205:49,0.4977777777777777,0.11326172839506171,0.17480050412966516,0.21370538513182413,(0.17480050412966516  0.21370538513182413),[0.8625 0.206 ],[0.05643470697673096  0.060104079547808525],[0.85  0.77  0.11  0.2  0.36  0.15  0.99  0.21  0.84],[0.11111111 0.33333333 0.11111111 0.         0.         0.33333333 0.11111111],"so you think if, if trials were held  by judges or experts, that they, they would tend  not to, uh, admit, not to convict people on circumstantial evidence."
106499:91,0.5666666666666667,0.10386666666666668,0.11932615109254932,0.13633295373917348,(0.11932615109254932  0.13633295373917348),[0.92000002 0.284     ],[0.027847803520783698  0.054520639494987914],[0.36  0.38  0.26  0.86  0.93  0.92  0.25  0.97  0.17],[0.         0.33333333 0.22222222 0.         0.         0. 0.44444444],"and that, the other major factor is that she needs blood transfusions every week to ten days, and would have  to be hospitalized  a day or two,"
2462:69,0.2877777777777778,0.1471283950617284,0.1143114579932259,0.26720700109430173,(0.1143114579932259  0.26720700109430173),[0.09285714 0.97      ],[0.09469871670295799  0.021224986119260176],[0.01  0.02  0.0  0.38  0.03  0.01  0.94  1.0  0.2],[0.44444444 0.11111111 0.11111111 0.         0.         0. 0.22222222],"the question was, um, what, what is your opinion of youth, uh, spending a year or two in, in public service."
67486:48,0.6233333333333334,0.1356888888888889,0.18693695056712323,0.09573233906057443,(0.18693695056712323  0.09573233906057443),[0.11333334 0.87833332],[0.06386139633009626  0.04680575127020768],[0.87  0.84  0.1  0.89  0.89  0.78  0.01  1.0  0.23],[0.22222222 0.11111111 0.         0.         0.         0.22222222 0.44444444],"i mean, around texas, you, you got about five or six,"
8889:22:00,0.41555555555555557,0.05871358024691358,0.2485337082865387,0.21652577290860323,(0.2485337082865387  0.21652577290860323),[0.62399988 0.15499997],[0.0520818731822829  0.039534792767201905],[0.13  0.68  0.51  0.57  0.65  0.18  0.23  0.71  0.08],[0.22222222 0.22222222 0.         0.22222222 0.33333333 0. 0.        ],"i make a lot of afghans or used  to make a lot of them."
75070:30,0.46888888888888886,0.07543209876543208,0.4952341346290963,0.38837309830285405,(0.4952341346290963  0.38837309830285405),[0.18305289 0.698073  ],[0.07834682061612815  0.0633950053868296],[0.23  0.69  0.68  0.56  0.34  0.07  0.84  0.72  0.09],[0.22222222 0.11111111 0.11111111 0.11111111 0.22222222 0.22222222 0.        ],"it's all new wiring up in the attic, or i guess crawl space,"
36223:17,0.4088888888888889,0.11760987654320987,0.27217105494404303,0.4687976425521514,(0.27217105494404303  0.4687976425521514),[0.86667071 0.18001106],[0.07356570798968178  0.08318707853260793],[0.17  0.72  0.26  0.05  0.36  0.95  0.02  0.93  0.22],[0.22222222 0.33333333 0.11111111 0.         0.         0.11111111 0.22222222],"picking up the garbage or educating our kids."
137821:43,0.6025,0.11755625,0.38143253112945186,0.3065959248909699,(0.38143253112945186  0.3065959248909699),[0.23724066 0.88659135],[0.08340701838348959  0.08274780037552032],[0.36  0.14  0.97  0.18  0.06  0.69  0.72  0.97  0.91  0.26  0.99  0.77  0.43  0.99  0.97  0.23],[0.125  0.1875 0.0625 0.0625 0.0625 0.125  0.375 ],"but, while they were there they set back, drank about four or five cups of coffee apiece and made snowmen on the hoods of their vehicles threw snowballs all over the place, had themselves a ball for about an hour."
174107:42,0.4633333333333333,0.06717777777777778,1.765994495085197,0.9036172819984001,(1.765994495085197  0.9036172819984001),[0.14041937 0.61666227],[0.07125793935136558  0.10303719388717729],[0.49  0.53  0.63  0.01  0.25  0.86  0.17  0.74  0.49],[0.11111111 0.22222222 0.         0.33333333 0.11111111 0.11111111 0.11111111],"and there's always that, that chance that one or two people could be playing devil's advocate for a good reason, you know."
85973:53,0.7066666666666668,0.050555555555555555,1.2634650877681386,0.7698317065090208,(1.2634650877681386  0.7698317065090208),[0.49896633 0.87239618],[0.1064957858805281  0.07385623323714884],[0.79  0.92  0.75  0.29  0.95  0.99  0.52  0.67  0.48],[0.         0.         0.11111111 0.22222222 0.11111111 0.22222222 0.33333333],"i mean that was one thing , that  came out of it, good or bad,"
94302:19,0.3811111111111111,0.11543209876543213,1.2037700373224096,0.6499866108727442,(1.2037700373224096  0.6499866108727442),[0.09199392 0.74242323],[0.029468250062512157  0.10609514813818971],[0.77  0.16  0.11  0.79  0.09  0.5  0.04  0.06  0.91],[0.44444444 0.11111111 0.         0.11111111 0.         0.22222222 0.11111111],"well, get a towel or go  change."
98974:28,0.4555555555555555,0.16844691358024694,-4.0146587018707994e-05,-3.726288903294467e-05,(-4.0146587018707994e-05  -3.726288903294467e-05),[0.01999977 0.80399271],[0.01324756239442585  0.12196371006744944],[0.02  0.65  0.89  0.05  0.99  0.55  0.01  0.0  0.94],[0.33333333 0.         0.         0.11111111 0.11111111 0. 0.33333333],"when i only do something one, two or three times  i'm hardly an expert on it,"
111855:32,0.37999999999999995,0.1436666666666667,1.2758676358534022,0.9483995084111302,(1.2758676358534022  0.9483995084111302),[0.05599731 0.78496549],[0.03274819386909426  0.11257805698264393],[0.96  0.86  0.03  0.13  0.09  0.53  0.01  0.79  0.02],[0.55555556 0.         0.         0.11111111 0.         0.11111111 0.22222222],"and my husband and i like  getting the salads or the lighter meals."
57817:48,0.48888888888888893,0.15556543209876542,0.25711378346082764,0.24585875877822058,(0.25711378346082764  0.24585875877822058),[0.15609622 0.90502287],[0.1111794321650254  0.06133825102283547],[0.12  0.44  0.19  0.87  0.78  1.0  0.03  0.97  0.0],[0.22222222 0.11111111 0.         0.11111111 0.         0.11111111 0.33333333],"so i guess i've done probably, uh, i'd say seven or eight of them."
78975:34,0.13111111111111112,0.05685432098765433,0.01382335337107232,0.09538138929921852,(0.01382335337107232  0.09538138929921852),[0.0475     0.80000001],[0.02285552441885712  0.0007071067811865475],[0.03  0.0  0.06  0.02  0.07  0.06  0.03  0.8  0.11],[0.77777778 0.         0.         0.         0.         0.11111111 0.        ],"you know, i didn't know anything about bush or dukakis."
26474:25,0.4888888888888888,0.07720987654320988,0.5945674798936215,0.3886725778447909,(0.5945674798936215  0.3886725778447909),[0.67156516 0.1233003 ],[0.07689054266982544  0.06176204213671179],[0.64  0.24  0.03  0.65  0.77  0.63  0.5  0.84  0.1],[0.22222222 0.11111111 0.         0.11111111 0.33333333 0.22222222 0.        ],"in our parking lots, uh, two or three days ago i saw one of the new honda sports cars."
165868:35,0.3333333333333333,0.10035555555555557,0.4495221593069967,0.5745812458081176,(0.4495221593069967  0.5745812458081176),[0.08087923 0.55828723],[0.05494913350624766  0.196220965255536],[0.15  0.0  0.04  0.35  1.0  0.54  0.05  0.23  0.64],[0.22222222 0.22222222 0.11111111 0.11111111 0.11111111 0. 0.11111111],"and they only have one set of recycling bins, one or two sets as opposed to a set at each of the dumpsters."
171201:237,0.18888888888888888,0.05425432098765433,0.1498433300603702,0.3388583942057163,(0.1498433300603702  0.3388583942057163),[0.59500011 0.07285748],[0.03182765171877333  0.06554766388921737],[0.12  0.05  0.04  0.02  0.0  0.0  0.55  0.64  0.28],[0.44444444 0.11111111 0.         0.11111111 0.11111111 0. 0.        ],"but a lot of time i-, a lot of cases, uh, is circumstantial evidence that, that  convicts a person, which i don't think  is all the time good. because sometimes it 's hard to get all the facts and to prove a person innocent, i mean prove a person guilty if you don't really know or you don't really have an eyewitness."
134703:78,0.44555555555555554,0.12138024691358024,0.6647941726810609,0.835021879791289,(0.6647941726810609  0.835021879791289),[0.88673121 0.23297903],[0.07561209802037325  0.13301465419620334],[0.43  0.26  0.22  1.0  0.0  0.0  0.91  0.74  0.45],[0.         0.22222222 0.         0.22222222 0.         0.11111111 0.22222222],"and, uh, right now we're in a, uh, i guess it's  either a zero lot line or a garden home. which you might call it ."
170660:30,0.5122222222222222,0.12526172839506175,0.5328542858241242,0.5941698281846814,(0.5328542858241242  0.5941698281846814),[0.28345573 0.97001001],[0.12321753280106638  0.020826464023132634],[0.5  0.18  0.98  1.0  0.0  0.25  0.28  0.49  0.93],[0.         0.33333333 0.         0.22222222 0.         0. 0.33333333],"and that's happened to me more than once or twice. jus-, just, just about every time i've went in somewhere ."
144355:73,0.5766666666666667,0.13722222222222225,0.2837719068570842,0.165989125408046,(0.2837719068570842  0.165989125408046),[0.82999999 0.07      ],[0.07605151641131383  0.04163932623099117],[0.9  0.05  0.15  0.88  0.01  0.78  0.74  0.68  1.0],[0.22222222 0.11111111 0.         0.         0.11111111 0.22222222 0.33333333],"uh, when they asked us did, did we want  to, uh, keep it the same or, uh, spend more, spend less , i think uh, i think right now what they're spending  is adequate. uh, my, for my personal opinion. uh, because i think it's something that 's going  to take them a while  to come up with a, uh, vaccine for ."
41788:38,0.515,0.1311375,0.4937016972132844,0.49614333327604987,(0.4937016972132844  0.49614333327604987),[0.31914087 0.96046579],[0.17700837187907342  0.024393519839607043],[0.35  0.18  0.32  0.74  0.06  0.03  0.66  0.01  0.91  0.53  0.99  0.13  0.43  0.97  1.0  0.93],[0.25   0.0625 0.125  0.125  0.0625 0.0625 0.3125],"so i was always fighting against the idea of looking tailored or manish,"
29489:84,0.40555555555555556,0.1033358024691358,0.5699434991612246,0.6720051095608482,(0.5699434991612246  0.6720051095608482),[0.08969611 0.63933241],[0.04717787190991512  0.15497172302075485],[0.19  0.0  0.36  0.08  0.52  0.95  0.77  0.68  0.1],[0.22222222 0.11111111 0.11111111 0.11111111 0.11111111 0.11111111 0.11111111],"again  not having, uh, lived through another war, i don't know if that's a common thing that people thought of , or if that was a new concern with people."
146529:68,0.08,0.006844444444444443,0.5730392988583128,1.4208840617966354,(0.5730392988583128  1.4208840617966354),[0.05375    0.28999999],[0.02738099212717496  0.0007071067811865475],[0.12  0.0  0.0  0.06  0.07  0.08  0.07  0.03  0.29],[0.66666667 0.         0.11111111 0.         0.         0. 0.        ],"i would find it  very difficult, uh, to, uh, place eit-, my father or my step-mother uh, in a place like that. particularly, since i know how they feel about it ."
14190:71,0.5344444444444444,0.1949135802469136,0.052212686860377534,0.04448116578624378,(0.052212686860377534  0.04448116578624378),[0.92600001 0.045     ],[0.04911720482905078  0.025748787250854145],[0.07  0.97  0.0  0.95  0.8  0.91  1.0  0.02  0.09],[0.33333333 0.         0.         0.         0.         0.11111111 0.44444444],"so, i guess we have the, the same reaction whether we came about it from the same place or not."
98975:26,0.28789473684210526,0.08455346260387811,0.5567706236235779,1.1712681693652716,(0.5567706236235779  1.1712681693652716),[0.1278793  0.72838249],[0.06906653397096492  0.11519040640302858],[0.3  0.02  0.12  0.11  0.75  0.03  0.53  0.06  0.23  0.01  0.13  0.24  1.0  0.64  0.3  0.02  0.12  0.11  0.75],[0.52631579 0.10526316 0.10526316 0.05263158 0.05263158 0.10526316 0.05263158],"and most juries over a period of five or ten years you might sit on three."
116776:42,0.8588888888888888,0.041765432098765425,2.5844953803746504,0.6508060757043648,(2.5844953803746504  0.6508060757043648),[0.9619696  0.50421848],[0.04161861826513075  0.07484089161269027],[0.6  0.97  0.82  1.0  1.0  1.0  0.97  0.4  0.97],[0.         0.         0.11111111 0.         0.11111111 0.11111111 0.66666667],"i, i mean i could have had that or a down payment on a new car."
91063:73,0.7250000000000001,0.11407500000000001,0.4281349409943519,0.14389577877130444,(0.4281349409943519  0.14389577877130444),[0.87692307 0.06666666],[0.09150242337116413  0.034808202493602065],[0.89  0.87  0.98  0.88  0.06  0.9  0.72  0.01  0.13  0.56  0.98  1.0  0.72  1.0  0.9  1.0],[0.1875 0.     0.     0.0625 0.     0.125  0.625 ],"in my, my, uh, father's family, we get together every year at a different location, either dallas or oklahoma city."
31347:55,0.7588888888888887,0.10894320987654321,0.17515355532348945,0.057523009277318224,(0.17515355532348945  0.057523009277318224),[0.93142858 0.155     ],[0.05444048163227908  0.017691810224271267],[0.97  1.0  0.91  0.13  1.0  0.89  0.98  0.77  0.18],[0.11111111 0.11111111 0.         0.         0.         0.11111111 0.66666667],"well, my stepson, you know, i, he went into the navy or air force."
153376:44,0.40444444444444444,0.12658024691358027,0.37170815297528764,0.5101958240057525,(0.37170815297528764  0.5101958240057525),[0.17172348 0.87001092],[0.10750708877384309  0.0650722693998734],[0.03  0.34  0.08  0.18  0.4  1.0  0.8  0.0  0.81],[0.22222222 0.11111111 0.22222222 0.         0.         0.22222222 0.11111111],"so frank, what, uh, type of, uh, budget do you or your family have ."
51672:30,0.3866666666666666,0.11384444444444447,0.3210852960205729,0.5807280619066861,(0.3210852960205729  0.5807280619066861),[0.16933243 0.79998637],[0.09934078192059703  0.12679907550916436],[0.04  0.93  0.29  0.93  0.42  0.05  0.09  0.59  0.14],[0.44444444 0.         0.22222222 0.         0.11111111 0. 0.22222222],"do you have any l-, nieces or nephews then."
38666:43,0.4477777777777777,0.08312839506172838,0.46698039284582626,0.4144806353732019,(0.46698039284582626  0.4144806353732019),[0.68998014 0.14500101],[0.07839203370508425  0.057783227939609105],[0.53  0.21  0.21  0.15  0.6  0.75  0.73  0.01  0.84],[0.11111111 0.33333333 0.         0.11111111 0.11111111 0.33333333 0.        ],"and then i, i get distracted , and, or have  to start on another one,"
106753:24,0.5522222222222222,0.09961728395061728,0.4947303253499076,0.43227477917760354,(0.4947303253499076  0.43227477917760354),[0.22253958 0.8159372 ],[0.0719188235834679  0.08526701213951932],[0.88  0.24  0.71  0.06  0.64  0.25  0.96  0.89  0.34],[0.11111111 0.22222222 0.11111111 0.         0.22222222 0. 0.33333333],"did you have, uh, one coat or two."
173549:65,0.2988888888888888,0.06856543209876544,0.5586115375433357,1.6414848970416145,(0.5586115375433357  1.6414848970416145),[0.13253139 0.5723803 ],[0.07193308224264093  0.1482924803370607],[0.15  0.45  0.86  0.16  0.01  0.55  0.01  0.21  0.29],[0.22222222 0.33333333 0.11111111 0.22222222 0.         0. 0.11111111],"of course, if he's fallen in love with drugs and there isn't anything but getting stoned or high is, is the only thing in life that  seems  to be meaningful, then maybe there is no hope."
99180:110,0.41000000000000003,0.11177777777777778,0.27679900113024447,0.5757894873078574,(0.27679900113024447  0.5757894873078574),[0.995      0.24285715],[0.0036055479691932324  0.09484946328043709],[0.08  0.31  0.48  1.0  0.27  0.27  0.99  0.05  0.24],[0.22222222 0.33333333 0.11111111 0.11111111 0.         0. 0.22222222],"and, and in the winter, you know, i just add a, maybe wear longer sleeve shirts than i do in the summer. and add a heavier jacket or, you know, wear jackets more  in the winter than i do in the summer."
62367:43,0.4933333333333333,0.14122222222222225,0.4862087953894032,0.4955398065818668,(0.4862087953894032  0.4955398065818668),[0.77386106 0.10891163],[0.14907769155655928  0.09544085677288218],[0.33  0.0  0.65  0.98  0.98  0.86  0.14  0.0  0.5],[0.11111111 0.         0.11111111 0.11111111 0.11111111 0. 0.33333333],"but say, i think bangladesh  would have been a good example or some, some really desperate situation."
74049:29,0.5355555555555555,0.1272024691358025,0.5926889691384094,0.5031938388888954,(0.5926889691384094  0.5031938388888954),[0.24295981 0.90266871],[0.12264641763217439  0.05860399832633798],[0.98  0.83  0.81  0.09  0.34  0.47  0.99  0.31  0.0],[0.11111111 0.         0.22222222 0.11111111 0.         0.22222222 0.22222222],"he used  to go back twice  or three times  a year, you know, because he missed it."
58315:64,0.3377777777777778,0.10452839506172841,0.35574790494759206,0.6320270585632899,(0.35574790494759206  0.6320270585632899),[0.12613496 0.75676903],[0.07422625111777013  0.11274413611544033],[0.57  0.3  0.76  0.05  0.18  0.04  0.0  0.19  0.95],[0.22222222 0.22222222 0.11111111 0.11111111 0.         0.11111111 0.11111111],"but human nature being such as it is, i would think it would take, probably, two or three years before people co-, could completely cut the cord."
159108:25,0.6222222222222222,0.1677728395061728,1.1413552039058696,0.29687758251388957,(1.1413552039058696  0.29687758251388957),[0.90333334 0.06      ],[0.08501928777077776  0.011568635501743462],[0.99  1.0  0.06  0.04  0.08  0.93  0.97  0.88  0.65],[0.33333333 0.         0.         0.         0.11111111 0. 0.55555556],"you know juries will decide the guilt or innocence,"
81410:24,0.5511111111111111,0.13709876543209876,0.7255843845393057,0.5241993607396154,(0.7255843845393057  0.5241993607396154),[0.92542762 0.25515537],[0.05325954513853617  0.1460173484586143],[0.44  0.86  0.39  1.0  0.0  1.0  0.84  0.42  0.01],[0.11111111 0.         0.22222222 0.11111111 0.         0.11111111 0.33333333],"i've probably seen it about fifteen or twenty times."
62382:115,0.41333333333333333,0.14793333333333333,0.169814686046165,0.25031621781212077,(0.169814686046165  0.25031621781212077),[0.15166668 0.93666669],[0.08769710513253025  0.033340839841312385],[0.11  0.34  0.13  0.29  0.0  0.87  0.97  0.97  0.04],[0.33333333 0.         0.22222222 0.         0.         0. 0.33333333],"there are people  now that  are obsolete point and fact just, just like endangered species of animals, so there are quote tribes of people, that  are endangered or obsolete."
102220:49,0.3911111111111111,0.12458765432098765,0.10105686875824235,0.18070300691948582,(0.10105686875824235  0.18070300691948582),[0.14833334 0.87666667],[0.0647362203029688  0.04096678360828529],[0.8  0.89  0.18  0.06  0.33  0.07  0.1  0.94  0.15  0.8  0.89  0.18  0.06  0.33  0.07  0.1  0.94  0.15],[0.33333333 0.22222222 0.11111111 0.         0.         0.11111111 0.22222222],"that sounds like not as recent social changes , too, like back to the sixties or fifties, i guess ."
154873:15,0.43555555555555553,0.10018024691358025,0.15962577262675348,0.25123164602932524,(0.15962577262675348  0.25123164602932524),[0.85334177 0.22670023],[0.04055653884470004  0.09418294228749427],[0.18  0.78  0.16  0.51  0.86  0.17  0.1  0.24  0.92],[0.11111111 0.44444444 0.         0.11111111 0.         0.11111111 0.22222222],"there's snow bird or alta."
151762:61,0.4888888888888888,0.1444098765432099,0.21558150993429848,0.2312311316893776,(0.21558150993429848  0.2312311316893776),[0.08249994 0.81399885],[0.03405695544459218  0.10066222796124537],[0.1  0.83  0.12  1.0  0.89  0.78  0.11  0.0  0.57],[0.33333333 0.         0.         0.11111111 0.         0.22222222 0.22222222],"it's burned  so completely, that you don't have any, uh, nitrous oxides, uh, or oxides of nitrogen, uh, to, uh, form  because of, by virtue of the very combustion process of the diesel engine, because diesel oil is, uh, is not very volatile. you know, where gasoline, if you leave a little pail of gasoline out before long it's gone ."
